Time,dSVENY05,dSVENY10,dTIPSY10,sp_daily,dvix,dollar_ret_pm,mps,mpu,mpu_level_lag
16-Dec-2015,0.0498999360000001,0.0294001100000001,0.02640003,0.0144106355653522,-3.09,-0.000807606502285646,0.0448874738636921,-0.029117754695869,0.514766733946503
27-Jan-2016,-0.00650000500000014,0.0027000909999999,-0.022599995,-0.0109229224533678,0.609999999999999,-0.000469554750727071,0.00971202180145614,-0.0137215022178759,0.530930231163691
16-Mar-2016,-0.0871000290000001,-0.0281000139999996,-0.104299992,0.00558472788483488,-1.85,0.0118146012032992,-0.0967288168880471,-0.039264497769806,0.548813656112358
27-Apr-2016,-0.0608999729999999,-0.0766000740000001,-0.090200007,0.00164799402984794,-0.190000000000001,-0.0029638973643622,-0.00243797738665064,-0.013691905133447,0.514543871964666
15-Jun-2016,-0.043700099,-0.022699952,-0.052299991,-0.0018424088906448,-0.359999999999999,0.00332484709456633,-0.0311444204520887,-0.007457080862459,0.49202645259905
27-Jul-2016,-0.0455999380000001,-0.0489999059999999,-0.040000006,-0.00119926117017588,-0.220000000000001,0.0023076234667074,-0.00914035272985429,-0.003483666679233,0.480986407664381
21-Sep-2016,-0.00960004300000006,-0.029200077,-0.050499975,0.0108580001374223,-2.62,0.00636048232143891,0.00264384305642041,-0.00896544461184201,0.457996466811717
02-Nov-2016,-0.0329999920000001,-0.0321000819999999,-0.006099998,-0.00654688478768062,0.760000000000002,0.00467258063447701,0.00378472931980722,0.00175580539056303,0.427454307943365
14-Dec-2016,0.100800037,0.0536999699999998,0.079599977,-0.0081502957242936,0.469999999999999,-0.0114872276818335,0.0577313956060162,-0.00102952847745597,0.448072179718852
01-Feb-2017,0.0336999900000001,0.0274000160000001,0.02880001,0.00029831914579237,-0.18,-0.000991199990472027,0.0373435795085296,-0.00845522095220902,0.456311794116373
15-Mar-2017,-0.10589981,-0.0947000980000001,-0.109200001,0.00833987929560642,-0.67,0.0135303047426776,-0.0316117303215528,-0.00645350744985002,0.431499768638558
03-May-2017,0.049099923,0.0383000370000004,0.04640004,-0.00127216936958963,0.0899999999999999,-0.00625792403009722,0.0269861334899148,-0.002921463168639,0.420537558763874
14-Jun-2017,-0.044700027,-0.0652000899999998,-0.00490000799999996,-0.000996327054904711,0.220000000000001,0.00171095602998797,-0.0123254358491827,-0.014116876615857,0.391316593485367
26-Jul-2017,-0.0621999499999999,-0.0410001280000003,-0.038500011,0.000282623879980015,0.17,0.00731388089971718,-0.0188962932110821,-0.00261689628730699,0.378899651045594
20-Sep-2017,0.0498000390000002,0.0365002149999998,0.055599987,0.000634146746002706,-0.4,-0.00359474446664271,0.0422641221089603,-0.011054977941823,0.385025783554064
01-Nov-2017,0.00329995199999988,-0.010799885,-0.00880002999999996,0.00159084385333585,0.0199999999999996,-0.000701363234050066,0.0248411023393596,-0.00103563009026003,0.425590521032263
13-Dec-2017,-0.0566000939999998,-0.0425000189999998,-0.020500004,-0.000473068682704358,0.26,0.0066745555332696,-0.0120873468764578,-0.011909861172935,0.381917456812638
31-Jan-2018,0.0149002070000002,-0.00819992999999997,-0.034799993,0.000488865875231781,-1.25,0.000980202065657264,0.0253216140836047,0.00026150024321997,0.377654176654793
21-Mar-2018,-0.00540017999999964,0.0116999149999999,-0.00389999200000002,-0.00184569184358807,-0.34,0.00778765616672253,0.00504216354493521,-0.00329138594336603,0.480365706301256
02-May-2018,-0.00929999299999995,0.000200033000000044,-0.0111000529999999,-0.00723195121871711,0.48,-0.0027457209568221,0.0103144681471976,-0.003594821805535,0.413797815567394
13-Jun-2018,0.0319998269999999,0.0215001099999999,0.014100015,-0.0040342545972063,0.6,0.00230671319643131,0.0251729603710861,-0.025666071177268,0.500247738070214
01-Aug-2018,0.0360000130000002,0.0478999610000002,0.033200025,-0.0010408931953334,0.32,-0.00159276867384828,0.0153836171467052,0.00266873097310699,0.478795879980393
26-Sep-2018,-0.0304000370000002,-0.03429985,-0.015699982,-0.00329469971833785,0.470000000000001,-0.000416150351729878,0.00313406836903811,-0.000203741685726011,0.486847187330765
08-Nov-2018,0.0259001259999998,0.0158998970000002,0.017800093,-0.00251206918295122,0.359999999999999,-0.00355929307445444,0.0252802712412893,-0.0104859932061919,0.525644362698582
19-Dec-2018,-0.0345001219999999,-0.057499886,-0.038800001,-0.0155154591080491,0,-0.00306528827159254,0.0342936188622385,-0.02422551792413,0.569886484940796
30-Jan-2019,-0.0506000519999996,-0.00539994199999994,-0.0767000320000001,0.0154296099556674,-1.47,0.0059050407097141,-0.0188962932110854,-0.031998607510302,0.537376088888465
20-Mar-2019,-0.0793001650000003,-0.0608999730000002,-0.083899975,-0.00294869677987197,0.35,0.0035632082192014,-0.0242895880270855,0.009039096762958,0.469188889828569
01-May-2019,0.0319998259999998,0.00519990899999989,0.032899975,-0.00753044596818508,1.68,-0.00286715189457474,0.0385523508607311,-0.01709971651326,0.575898550081776
19-Jun-2019,-0.058300018,-0.0252001289999999,-0.063800007,0.00298071681438117,-0.82,0.00414761213158587,-0.118822790569411,-0.019768946869467,0.758606544121872
31-Jul-2019,0.000300050000000107,-0.037199974,-0.038699984,-0.010945207008497,2.18,-0.0054160627636162,0.0990781620468524,-0.016807837841469,0.616300165244737
18-Sep-2019,0.021299958,-0.00499999499999992,0.048900009,0.000342633185550056,-0.49,-0.00405711283232708,-0.00211443184857518,-0.029419502551467,0.703180784698068
30-Oct-2019,-0.0499999529999999,-0.058300018,-0.025000006,0.00324808941579313,-0.869999999999999,0.00294107330706055,-0.0104323066882459,-0.01530982217913,0.63288401210301
11-Dec-2019,-0.0473999980000002,-0.0486999749999999,-0.040999993,0.00290393743939354,-0.69,0.00535428747005971,0.00312916740123236,-0.00558152417323399,0.546692150431379
29-Jan-2020,-0.053499937,-0.0542999499999999,-0.042500001,-0.00086725017705902,0.109999999999999,-0.00157973902602036,-0.0103339792456692,0.012107117826861,0.504858559520855
29-Apr-2020,-0.008200019,0.004299999,0.018299997,0.0262367039774718,-2.34,0.00624639686797784,-0.020655404911649,0.00538136683071699,0.33802497973063
10-Jun-2020,-0.072700024,-0.0834999679999999,-0.1065,-0.00532725571499171,0,0.00257949971125762,-0.0149265158271332,-0.00573152737294502,0.369442417411438
29-Jul-2020,-0.014899999,-0.000500022999999961,-0.0289000279999999,0.0123517833532922,-1.34,NaN,-0.00179660105129867,-0.00459503508820303,0.346656397518459
16-Sep-2020,0.00679999599999997,0.014400006,0.00929999400000003,-0.004629646910848,0.449999999999999,NaN,0.0110019757507459,-0.006690921706691,0.261796115925264
